1	abraham	add_place	right
28300	abraham	orig	ⲕⲁⲧⲁ
28301	abraham	orig	ⲑ
28302	abraham	orig	ⲉ
28303	abraham	orig	ϩⲱⲱ
28304	abraham	orig	ϥ
28305	abraham	orig	ⲟⲛ
28306	abraham	orig	ⲉⲧⲉ
28307	abraham	orig	ⲙ̄ⲡ︤
28308	abraham	orig	ϥ︥
28309	abraham	orig	ϣⲓⲛⲉ
28310	abraham	orig	ⲛ̄ⲥⲁ
28311	abraham	orig	ⲧⲉϥ
28312	abraham	orig	ⲛⲟϥⲣⲉ`
28313	abraham	orig	ⲁⲗⲗⲁ
28314	abraham	orig	ⲧⲁ
28315	abraham	orig	ϩⲁϩ
28316	abraham	orig	ϫⲉ
28317	abraham	orig	ⲉⲩⲉ
28318	abraham	orig	ⲟⲩϫⲁⲓ̈
28319	abraham	orig	·
28320	abraham	orig	ⲙⲁⲗⲓⲤⲧⲁ
28321	abraham	orig	ⲇ̣ⲉ
28322	abraham	orig	ⲡⲉ
28323	abraham	orig	ⲡⲣⲟⲫⲏⲧⲏⲥ`
28324	abraham	orig	ⲉⲧⲉⲣⲉ
28325	abraham	orig	ⲛⲓ
28326	abraham	orig	ⲁⲧⲥⲃⲱ̂
28327	abraham	orig	ⲃⲱⲗ`
28328	abraham	orig	ⲙ̄
28329	abraham	orig	ⲡⲉϥ
28330	abraham	orig	ϣⲁϫⲉ`
28331	abraham	orig	ⲉϫ︤ⲙ︥
28332	abraham	orig	ⲡⲉⲩ
28333	abraham	orig	ⲟⲩⲱϣ`
28334	abraham	orig	ⲙ̄ⲙⲓⲛⲙ̄ⲙⲟ
28335	abraham	orig	ⲟⲩ
28336	abraham	orig	·
28337	abraham	orig	ϫⲉ
28338	abraham	orig	ⲡ
28339	abraham	orig	ϫⲟⲉⲓⲥ
28340	abraham	orig	ⲛⲁ
28341	abraham	orig	ϯ
28342	abraham	orig	ⲛ̄
28343	abraham	orig	ⲛⲉ
28344	abraham	orig	ⲥⲓ[....]ⲟⲩ
28345	abraham	orig	ⲙⲁ
28346	abraham	orig	[...]ⲟⲧ︤ⲡ︥
28347	abraham	orig	·
28348	abraham	orig	[...]ⲛ̄
28349	abraham	orig	ⲥⲟⲉⲓⲧ`
28350	abraham	orig	ⲉ̣
28351	abraham	orig	ⲛⲁⲛⲟⲩ
28352	abraham	orig	ϥ̣
28353	abraham	orig	ⲉ
28354	abraham	orig	ϣⲏⲣⲉ`
28355	abraham	orig	ϩⲓ
28356	abraham	orig	ϣⲉⲉⲣⲉ
28357	abraham	orig	·
28358	abraham	orig	ⲛ̄ⲧⲟϥ
28359	abraham	orig	Ϩⲱⲱ
28360	abraham	orig	ϥ`
28361	abraham	orig	ⲟⲛ`
28362	abraham	orig	ⲏ̂ⲥⲁⲓ̈ⲁⲥ
28363	abraham	orig	ⲟⲩ
28364	abraham	orig	ⲙⲟⲛⲟ⳯
28365	abraham	orig	ϫⲉ
28366	abraham	orig	ⲁ
28367	abraham	orig	ϥ
28368	abraham	orig	ϣ︤ⲡ︥
28369	abraham	orig	ϩⲁϩ
28370	abraham	orig	ⲛ̄
28371	abraham	orig	ϩⲓⲥⲉ`
28372	abraham	orig	ⲉⲧⲃⲉ
28373	abraham	orig	ⲡ
28374	abraham	orig	ⲣⲁⲛ`
28375	abraham	orig	ⲙ̄
28376	abraham	orig	ⲡ
28377	abraham	orig	ⲛⲟⲩⲧⲉ
28378	abraham	orig	·
28379	abraham	orig	ⲁⲗⲗⲁ
28380	abraham	orig	ⲁ
28381	abraham	orig	ϥ
28382	abraham	orig	ⲙⲟⲩ
28383	abraham	orig	ϩⲁ
28384	abraham	orig	ϩⲉⲛ
28385	abraham	orig	ⲙⲏⲏϣⲉ`
28386	abraham	orig	ⲉ
28387	abraham	orig	ⲛⲁϣⲱ
28388	abraham	orig	ⲟⲩ
28389	abraham	orig	·
28390	abraham	orig	ⲁⲩⲱ
28391	abraham	orig	ϩⲁⲣⲟ
28392	abraham	orig	ⲛ
28393	abraham	orig	ⲧⲏⲣ︤
28394	abraham	orig	ⲛ︥
28395	abraham	orig	·
28396	abraham	orig	Ⲟⲩ
28397	abraham	orig	ⲉⲓⲱⲧ`
28398	abraham	orig	ⲏ̂
28399	abraham	orig	ⲟⲩ
28400	abraham	orig	ⲙⲁⲁⲩ`
28401	abraham	orig	ⲉ
28402	abraham	orig	ⲩⲛ̄ⲧⲁ
28403	abraham	orig	ⲩ
28404	abraham	orig	ⲙ̄ⲙⲁⲩ`
28405	abraham	orig	ⲛ̄
28406	abraham	orig	ϩⲉⲛ
28407	abraham	orig	ϣⲏⲣⲉ`
28408	abraham	orig	ⲙ︤ⲛ︥
28409	abraham	orig	ϩⲉⲛ
28410	abraham	orig	ϣⲉⲉⲣⲉ
28411	abraham	orig	·
28412	abraham	orig	ⲙ︤ⲛ︥
28413	abraham	orig	ⲛ̄
28414	abraham	orig	ϣⲏⲣⲉ`
28415	abraham	orig	ⲛ̄
28416	abraham	orig	ⲛⲉⲩ
28417	abraham	orig	ϣⲏⲣⲉ`
28418	abraham	orig	·
28419	abraham	orig	ⲙ︤ⲛ︥
28420	abraham	orig	ϩⲉ⳯
28421	abraham	orig	ϩⲩⲡⲁⲣⲭⲟⲛⲧⲁ`
28422	abraham	orig	ⲉ
28423	abraham	orig	ⲛⲁϣⲱ
28424	abraham	orig	ⲟⲩ
28425	abraham	orig	·
28426	abraham	orig	ⲁⲩⲱ
28427	abraham	orig	ⲉ
28428	abraham	orig	ⲩ
28429	abraham	orig	ⲁⲛⲁⲅⲕⲁⲍⲉ
28430	abraham	orig	ⲙ̄ⲙⲟ
28431	abraham	orig	ⲟⲩ
28432	abraham	orig	ϩⲓⲧ︤ⲛ︥
28433	abraham	orig	ⲛⲉ
28434	abraham	orig	ϩⲃⲏⲟⲩⲉ`
28435	abraham	orig	ⲙ̄
28436	abraham	orig	ⲡ
28437	abraham	orig	ⲃⲓⲟⲥ`
28438	abraham	orig	ⲉ
28439	abraham	orig	ⲙ︤ⲛ︥
28440	abraham	orig	ϣϭⲟⲙ`
28441	abraham	orig	ⲙ̄ⲙⲟ
28442	abraham	orig	ⲟⲩ`
28443	abraham	orig	ⲉⲛⲉϩ`
28444	abraham	orig	ⲉ
28445	abraham	orig	ⲧⲣⲉ
28446	abraham	orig	ⲩ̣
28447	abraham	orig	[....]ⲥⲧⲁ`
28448	abraham	orig	ⲉϫ[.....]
28449	abraham	orig	ϣⲏⲣⲉ`
28450	abraham	orig	ⲙ︤ⲛ̣︥
28451	abraham	orig	[...]
28452	abraham	orig	ϣⲉⲉⲣⲉ`
28453	abraham	orig	ⲙ︤ⲛ︥
28454	abraham	orig	ⲛ̣̄
28455	abraham	orig	ⲕⲉ
28456	abraham	orig	ϩⲃⲏⲩⲉ`
28457	abraham	orig	ⲧⲏⲣ
28458	abraham	orig	ⲟⲩ`
28459	abraham	orig	ⲛ̄ⲧⲉ
28460	abraham	orig	ⲡⲓ̈
28461	abraham	orig	ⲁⲓⲱⲛ
28462	abraham	orig	·
28463	abraham	orig	ⲁⲩⲱ
28464	abraham	orig	ⲛ̄
28465	abraham	orig	ⲥⲉ
28466	abraham	orig	ⲡⲣⲟϩⲓⲥⲧⲁ`
28467	abraham	orig	ⲉϫ︤ⲛ︥
28468	abraham	orig	ϩⲉⲛ
28469	abraham	orig	ϣⲏⲣⲉ`
28470	abraham	orig	ⲙ︤ⲛ︥
28471	abraham	orig	ϩⲉⲛ
28472	abraham	orig	ϣⲉⲉⲣⲉ`
28473	abraham	orig	ⲉⲃⲟⲗ
28474	abraham	orig	ϩⲓⲧ︤ⲙ︥
28475	abraham	orig	ⲡ
28476	abraham	orig	ⲛⲟⲩⲧⲉ
28477	abraham	orig	·
28478	abraham	orig	ⲙ︤ⲛ︥
28479	abraham	orig	ϩⲉⲛ
28480	abraham	orig	ⲕⲉ
28481	abraham	orig	ϩⲃⲏⲩⲉ
28482	abraham	orig	ⲧⲏⲣ
28483	abraham	orig	ⲟⲩ
28484	abraham	orig	ⲛ̄
28485	abraham	orig	ⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ`
28486	abraham	orig	Ⲙ̄ⲙ︤ⲛ︥
28487	abraham	orig	ϣϭⲟⲙ
28488	abraham	orig	ⲅⲁⲣ
28489	abraham	orig	ⲉ
28490	abraham	orig	ⲧⲣⲉ
28491	abraham	orig	ⲛⲁⲓ̈
28492	abraham	orig	ⲛ̄
28493	abraham	orig	ⲧⲉⲓ
28494	abraham	orig	ⲙⲓⲛⲉ
28495	abraham	orig	ⲣ̄
28496	abraham	orig	ϩ︤ⲙ︥ϩⲁⲗ`
28497	abraham	orig	ⲛ̄
28498	abraham	orig	ⲛ
28499	abraham	orig	ⲉⲧ
28500	abraham	orig	ϣⲟⲟⲡ
28501	abraham	orig	ⲛⲁ
28502	abraham	orig	ⲩ
28503	abraham	orig	ⲕⲁⲧⲁ
28504	abraham	orig	ⲥⲁⲣ︤ⲝ︥
28505	abraham	orig	·
28506	abraham	orig	ⲁⲩⲱ
28507	abraham	orig	ⲛ̄
28508	abraham	orig	ⲥⲉ
28509	abraham	orig	ⲣ̄
28510	abraham	orig	ϩ︤ⲙ︥ϩⲁⲗ
28511	abraham	orig	ⲛ̄
28512	abraham	orig	ϩⲉⲛ
28513	abraham	orig	ⲕⲟⲟⲩⲉ`
28514	abraham	orig	ⲉⲃⲟⲗ
28515	abraham	orig	ϩⲓⲧ︤ⲙ︥
28516	abraham	orig	ⲡ
28517	abraham	orig	ⲛⲟⲩⲧⲉ
28518	abraham	orig	Ϩⲉⲛ
28519	abraham	orig	ⲣⲱⲙⲉ
28520	abraham	orig	ⲇⲉ
28521	abraham	orig	ⲛ̄ⲧⲟϥ
28522	abraham	orig	ⲉ
28523	abraham	orig	ⲙ︤ⲛ︥ⲧⲁ
28524	abraham	orig	ⲩ
28525	abraham	orig	ⲙ̄ⲙⲁⲩ`
28526	abraham	orig	ⲛ̄
28527	abraham	orig	ϩⲉⲛ
28528	abraham	orig	ϣⲏⲣⲉ`
28529	abraham	orig	ⲙ︤ⲛ︥
28530	abraham	orig	ϣⲉⲉⲣⲉ`
28531	abraham	orig	ⲕⲁⲧⲁ
28532	abraham	orig	ⲥⲁⲣ︤ⲝ︥
28533	abraham	orig	·
28534	abraham	orig	ⲏ̂
28535	abraham	orig	ⲛ̄ⲧⲟϥ
28536	abraham	orig	ⲉ
28537	abraham	orig	ⲩⲛ̄ⲧⲁ
28538	abraham	orig	ⲩ
28539	abraham	orig	·
28540	abraham	orig	ⲁⲩⲱ
28541	abraham	orig	ⲛ̄
28542	abraham	orig	ⲥⲉ
28543	abraham	orig	ⲁⲡⲟⲧⲁⲥⲥⲉ`
28544	abraham	orig	ⲙ̄[ ]
28545	abraham	orig	[ ]
28546	abraham	orig	[ ]
28547	abraham	orig	[ ]
28548	abraham	orig	ⲟϣⲉ̣
28549	abraham	orig	ⲕⲁⲧⲁ
28550	abraham	orig	ⲡⲉ
28551	abraham	orig	ⲙⲡ̣ϣ̣ⲁ̣
28552	abraham	orig	ⲙ̄
28553	abraham	orig	ⲡ
28554	abraham	orig	ⲧⲱϩ︤ⲙ︥
28555	abraham	orig	ⲡ̣ⲉ̣
28556	abraham	orig	ⲛ̣ⲧ̣
28557	abraham	orig	ⲁ
28558	abraham	orig	ϥ
28559	abraham	orig	ⲧⲁϩⲙ
28560	abraham	orig	ⲟⲩ`
28561	abraham	orig	ⲉ
28562	abraham	orig	ⲡⲉⲓ
28563	abraham	orig	ⲃⲓⲟⲥ
28564	abraham	orig	ⲡⲁⲓ̈
28565	abraham	orig	·
28566	abraham	orig	ⲛ̣ⲁⲓ̈
28567	abraham	orig	ⲛⲉ
28568	abraham	orig	ⲛ̄
28569	abraham	orig	ⲥⲓⲟⲩⲣ`
28570	abraham	orig	ⲙ̣︤ⲛ︥
28571	abraham	orig	ⲙ̄
28572	abraham	orig	ⲡⲁⲣⲑⲉⲛⲟⲥ
28573	abraham	orig	ⲉⲧⲉ
28574	abraham	orig	ⲛ̄ⲧⲱⲧ︤ⲛ︥
28575	abraham	orig	ⲡⲉ
28576	abraham	orig	ⲛⲉ
28577	abraham	orig	ⲥⲛⲏⲩ̣
28578	abraham	orig	ⲙ︤ⲛ︥
28579	abraham	orig	ⲟⲩⲟⲛ
28580	abraham	orig	ⲛⲓⲙ̣
28581	abraham	orig	ⲉⲧ
28582	abraham	orig	ⲉⲅⲕⲣⲁⲧⲉⲩⲉ̣
28583	abraham	orig	ⲙ̄ⲙⲟ
28584	abraham	orig	ⲟⲩ
28585	abraham	orig	ϩ︤ⲛ︥
28586	abraham	orig	ⲙⲁ`
28587	abraham	orig	ⲛⲓⲙ
28588	abraham	orig	·
28589	abraham	orig	ϩ︤ⲙ︥
28590	abraham	orig	ⲡ
28591	abraham	orig	ⲕⲁϩ
28592	abraham	orig	ⲧⲏⲣ︤
28593	abraham	orig	ϥ︥
28594	abraham	orig	·
28595	abraham	orig	ⲉⲓⲧⲉ
28596	abraham	orig	ⲛ
28597	abraham	orig	ⲉⲧⲉ
28598	abraham	orig	ⲛ̄
28599	abraham	orig	ⲥⲉ
28600	abraham	orig	ⲥⲟⲟⲩⲛ`
28601	abraham	orig	ⲁⲛ`
28602	abraham	orig	ϫⲉ
28603	abraham	orig	ⲟ᷍ⲩ
28604	abraham	orig	ⲡⲉ
28605	abraham	orig	ⲡ
28606	abraham	orig	ⲅⲁⲙⲟⲥ
28607	abraham	orig	ⲉⲧ
28608	abraham	orig	ⲧⲁⲓ̈ⲏⲩ
28609	abraham	orig	·
28610	abraham	orig	ⲙ︤ⲛ︥
28611	abraham	orig	ⲡ
28612	abraham	orig	ⲙⲁ
28613	abraham	orig	ⲛ︤
28614	abraham	orig	ⲛ︥ⲕⲟⲧ︤ⲕ︥
28615	abraham	orig	ⲉⲧ
28616	abraham	orig	ⲧⲃⲃⲏⲩ
28617	abraham	orig	·
28618	abraham	orig	ⲉⲓ̈ⲧⲉ
28619	abraham	orig	ⲛⲉ
28620	abraham	orig	ⲛⲧ
28621	abraham	orig	ⲁ
28622	abraham	orig	ⲩ
28623	abraham	orig	ϫⲓ
28624	abraham	orig	ϩⲓⲙⲉ
28625	abraham	orig	·
28626	abraham	orig	ⲙ︤ⲛ︥
28627	abraham	orig	ⲛⲉ
28628	abraham	orig	ⲛⲧ
28629	abraham	orig	ⲁ
28630	abraham	orig	ⲩ
28631	abraham	orig	ϫⲓ
28632	abraham	orig	ϩⲁⲓ̈
28633	abraham	orig	·
28634	abraham	orig	ⲁⲩⲱ
28635	abraham	orig	ⲛ̄ⲧⲉⲣ
28636	abraham	orig	ⲟⲩ
28637	abraham	orig	ⲣ̄
28638	abraham	orig	ϩⲛⲁⲩ`
28639	abraham	orig	ⲉⲃⲟⲗ
28640	abraham	orig	ϩⲓⲧ︤ⲙ︥
28641	abraham	orig	ⲡ
28642	abraham	orig	ⲛⲟⲩⲧⲉ
28643	abraham	orig	ϩ︤ⲙ︥
28644	abraham	orig	ⲡ
28645	abraham	orig	ϣⲟϫⲛⲉ`
28646	abraham	orig	ⲙ̄
28647	abraham	orig	ⲡⲉ
28648	abraham	orig	ⲛⲧ
28649	abraham	orig	ⲁ
28650	abraham	orig	ϥ
28651	abraham	orig	ϫⲟⲟ
28652	abraham	orig	ⲥ
28653	abraham	orig_group	Ⲉⲧⲃⲉⲡⲁⲓ̈
28654	abraham	orig_group	ⲟⲩⲙ︤ⲛ︦ⲧ︥ⲁⲑⲏⲧ`
28655	abraham	orig_group	ⲛⲁⲛ
28656	abraham	orig_group	ⲧⲉ
28657	abraham	orig_group	ⲙ︤ⲛ︥ⲟⲩⲙ︤ⲛ︦ⲧ︥ⲃⲗⲗⲉ
28658	abraham	orig_group	·
28659	abraham	orig_group	ⲉⲣϣⲁⲛ
28660	abraham	orig_group	ϩⲟⲓ̈ⲛⲉ
28661	abraham	orig_group	ϩⲣⲁⲓ̈
28662	abraham	orig_group	ⲛ̄ϩⲏⲧ︤ⲛ︥
28663	abraham	orig_group	ϩⲁⲧⲏⲛ`
28664	abraham	orig_group	ⲁⲑⲉⲧⲓ`
28665	abraham	orig_group	ϩ︤ⲛ︥ⲟⲩϯⲧⲱⲛ`
28666	abraham	orig_group	ⲙ︤ⲛ︥ⲟⲩ
28667	abraham	orig_group	ⲙ︤ⲛ︦ⲧ︥ⲁⲧⲥⲱⲧ︤ⲙ︥
28668	abraham	orig_group	ⲛ̄ⲥⲁ
28669	abraham	orig_group	ϩⲉ⳯ϩⲃⲏⲩⲉ`
28670	abraham	orig_group	ⲉⲩⲛϭⲟⲙ`
28671	abraham	orig_group	ⲙ̄ⲙⲟⲟⲩ
28672	abraham	orig_group	ⲉϥⲓ
28673	abraham	orig_group	·
28674	abraham	orig_group	ⲡⲉⲩⲣⲟⲟⲩϣ
28675	abraham	orig_group	·
28676	abraham	orig_group	ⲉⲓⲧⲉ
28677	abraham	orig_group	ϩⲉⲛⲣⲱⲙⲉ
28678	abraham	orig_group	ⲉⲁⲩϭⲁⲗⲱⲟⲩ
28679	abraham	orig_group	ⲉⲣⲟⲟⲩ
28680	abraham	orig_group	·
28681	abraham	orig_group	ⲉⲓⲧⲉ
28682	abraham	orig_group	ϩⲉⲛⲇⲓⲁⲕⲟⲛⲓⲁ`
28683	abraham	orig_group	·
28684	abraham	orig_group	ⲉⲓⲧⲉ
28685	abraham	orig_group	ϭⲉ
28686	abraham	orig_group	ⲗⲁⲁⲩ
28687	abraham	orig_group	ⲛ̄ϩⲱⲃ
28688	abraham	orig_group	ⲉⲛⲁⲛⲟⲩϥ`
28689	abraham	orig_group	·
28690	abraham	orig_group	ⲉⲛⲛⲁϣⲁⲁϥ
28691	abraham	orig_group	ⲛ̄ⲛⲉⲛⲉⲣⲏⲩ`
28692	abraham	orig_group	ⲉⲃⲟⲗ
28693	abraham	orig_group	ϩⲓⲧ︤ⲙ︥ⲡⲛⲟⲩⲧⲉ
28694	abraham	orig_group	ⲉⲡⲥⲱⲧⲉ`
28695	abraham	orig_group	ⲛⲛⲉ⳯ⲯⲩⲭⲏ`
28696	abraham	orig_group	·
28697	abraham	orig_group	Ⲟⲩⲙ︤ⲛ︦ⲧ︥ⲥⲟϭ
28698	abraham	orig_group	ⲇⲉ
28699	abraham	orig_group	ⲟⲛ
28700	abraham	orig_group	ⲧⲉ
28701	abraham	orig_group	ⲉⲡⲉϩⲟⲩⲟ`
28702	abraham	orig_group	ⲙ︤ⲛ︥ⲟⲩⲧⲱⲙ`
28703	abraham	orig_group	ⲛ̄ϩⲏⲧ`
28704	abraham	orig_group	ⲉϥϩⲟⲟⲩ
28705	abraham	orig_group	·
28706	abraham	orig_group	ⲉⲣϣⲁⲛϩⲟⲓ̈ⲛⲉ`
28707	abraham	orig_group	ϩⲁⲧ︤ⲛ︥ⲧⲏⲩⲧ︤ⲛ︥
28708	abraham	orig_group	ⲥⲟⲧⲡ︤
28709	abraham	orig_group	ⲥ︥
28710	abraham	orig_group	ⲛⲁⲩ`
28711	abraham	orig_group	ⲉⲧⲣⲉⲩϣⲱⲡⲉ`
28712	abraham	orig_group	ⲛ̄ⲁϭⲣⲏⲛ
28713	abraham	orig_group	ⲉⲃⲟⲗ
28714	abraham	orig_group	ϩⲓⲧ︤ⲙ︥ⲡⲛⲟⲩⲧⲉ
28715	abraham	orig_group	ⲛ̄ⲥⲉⲁⲡⲟⲧⲁⲥⲥⲉ
28716	abraham	orig_group	ϩ︤ⲛ︥ⲟⲩϯⲧⲱⲛ
28717	abraham	orig_group	·
28718	abraham	orig_group	ⲙ︤ⲛ︥ⲟⲩⲙ︤ⲛ︦ⲧ︥ⲁⲧⲥⲃⲱ̂
28719	abraham	orig_group	·
28720	abraham	orig_group	ⲛ̄ϩⲉⲛϩⲃⲏⲟⲩⲉ`
28721	abraham	orig_group	ⲉⲩⲛ̄ϭⲟⲙ
28722	abraham	orig_group	ⲙ̄ⲙⲟⲟⲩ
28723	abraham	orig_group	ⲉϥⲓⲡⲉⲩⲣⲟⲟⲩϣ`
28724	abraham	orig_group	ⲉⲓⲧⲉ
28725	abraham	orig_group	ϩⲉⲛⲣⲱⲙⲉ
28726	abraham	orig_group	·
28727	abraham	orig_group	ⲉⲓⲧⲉ
28728	abraham	orig_group	ϩⲉⲛⲇⲓⲁⲕⲟⲛⲓⲁ`
28729	abraham	orig_group	·
28730	abraham	orig_group	ⲉⲓⲧⲉ
28731	abraham	orig_group	ϭⲉ
28732	abraham	orig_group	ⲗⲁⲁⲩ
28733	abraham	orig_group	ⲛ̄ϩⲱⲃ`
28734	abraham	orig_group	ⲉⲛⲁⲛⲟⲩϥ
28735	abraham	orig_group	·
28736	abraham	orig_group	ⲉⲧⲣⲉⲧ︤ⲛ︥ⲁⲁⲩ`
28737	abraham	orig_group	ⲛ̄ⲛⲉⲧ︤ⲛ︥ⲉⲣⲏⲩ
28738	abraham	orig_group	ϩ︤ⲛ︥ⲑⲟⲧⲉ
28739	abraham	orig_group	ⲙ̄ⲡϫⲟⲉⲓⲥ
28740	abraham	orig_group	·
28741	abraham	orig_group	Ⲉϣϫⲉ
28742	abraham	orig_group	ⲧⲉⲥϩⲓⲙⲉ
28743	abraham	orig_group	ⲇⲉ`
28744	abraham	orig_group	ⲉⲧⲥϩⲙⲟⲟⲥ
28745	abraham	orig_group	ⲙ︤ⲛ︥ⲟⲩϩⲁⲓ̈
28746	abraham	orig_group	ⲕⲁⲧⲁⲥⲁⲣ︤ⲝ︥
28747	abraham	orig_group	·
28748	abraham	orig_group	ϣⲁⲥⲣ̄ϩ︤ⲛ︥ⲁⲥ`
28749	abraham	orig_group	ⲉⲧⲣⲉϩⲉ⳯ϣⲏⲣⲉ
28750	abraham	orig_group	ⲙ︤ⲛ︥ϩⲉⲛϣⲉⲉⲣⲉ`
28751	abraham	orig_group	ϣⲱⲡⲉ
28752	abraham	orig_group	ⲛⲁⲥ
28753	abraham	orig_group	·
28754	abraham	orig_group	ⲁⲩⲱ
28755	abraham	orig_group	Ⲉϣϫⲉ
28756	abraham	orig_group	ⲥⲁⲣⲣⲁ`
28757	abraham	orig_group	ⲙ︤ⲛ︥ϩⲣⲉⲃⲉⲕⲕⲁ`
28758	abraham	orig_group	ⲙ︤ⲛ︥ϩⲣⲁⲭⲏⲗ`
28759	abraham	orig_group	·
28760	abraham	orig_group	ⲙ︤ⲛ︥ⲁⲛⲛⲁ`
28761	abraham	orig_group	·
28762	abraham	orig_group	ⲙ︤ⲛ︥ⲧⲙⲁⲁⲩ
28763	abraham	orig_group	ⲙ̄ⲡⲉⲡⲣⲟⲫⲏⲧⲏⲥ
28764	abraham	orig_group	ⲥⲁⲙⲯⲱⲛ`
28765	abraham	orig_group	·
28766	abraham	orig_group	ⲙ︤ⲛ︥ⲉⲗⲓⲥⲁⲃⲉⲧ`
28767	abraham	orig_group	ⲧⲙⲁⲁⲩ
28768	abraham	orig_group	ⲛ̄ⲓ̈ⲱϩⲁⲛⲛⲏⲥ`
28769	abraham	orig_group	ⲡⲉ⳯ⲧⲁϥⲙⲟⲩϩ`
28770	abraham	orig_group	ⲙ̄ⲡ︤ⲛ︦ⲁ︥
28771	abraham	orig_group	ⲉϥⲟⲩⲁⲁⲃ`
28772	abraham	orig_group	ϫⲓⲛ
28773	abraham	orig_group	ⲉϥⲛ̄ϩⲏⲧ︤ⲥ︥
28774	abraham	orig_group	ⲛ̄ⲧⲉϥⲙⲁⲁⲩ
28775	abraham	orig_group	·
28776	abraham	orig_group	ⲉϣϫⲉ
28777	abraham	orig_group	Ⲛⲁⲓ̈
28778	abraham	orig_group	ⲙ︤ⲛ︥ϩⲉⲛⲕⲟⲟⲩⲉ
28779	abraham	orig_group	ϩ︤ⲛ︥ⲛⲉϩⲓⲟⲙⲉ`
28780	abraham	orig_group	ⲉⲧⲟⲩⲁⲁⲃ`
28781	abraham	orig_group	ⲛ̄ⲁⲣⲭⲁⲓⲟⲥ`
28782	abraham	orig_group	ⲛⲉⲩⲱϣ`
28783	abraham	orig_group	ⲡⲉ`
28784	abraham	orig_group	ⲉϩⲣⲁⲓ̈
28785	abraham	orig_group	ⲉⲡϫⲟⲉⲓⲥ`
28786	abraham	orig_group	ⲉⲩⲧⲱⲃ︤ϩ︥
28787	abraham	orig_group	·
28788	abraham	orig_group	ⲁⲩⲱ
28789	abraham	orig_group	ⲉⲩⲡⲁⲣⲁⲕⲁⲗⲉⲓ`
28790	abraham	orig_group	ⲉⲧ︤ⲙ︥ⲧⲣⲉⲩϣⲱⲡⲉ`
28791	abraham	orig_group	ⲛ̄ⲁϭⲣⲏⲛ
28792	abraham	orig_group	·
28793	abraham	orig_group	ⲉⲓ̈ⲉ
28794	abraham	orig_group	ⲉⲣϣⲁⲛϩⲟⲓ̈ⲛⲉ
28795	abraham	orig_group	ϩⲁⲧ︤ⲛ︥ⲧⲏⲩⲧ︤ⲛ︥
28796	abraham	orig_group	ⲁⲡⲟⲧⲁⲥⲥⲉ
28797	abraham	orig_group	ⲛ̄ϩⲉⲛⲣⲱⲙⲉ`
28798	abraham	orig_group	ⲉⲁⲩϭⲁⲗⲱⲟⲩ`
28799	abraham	orig_group	ⲉⲣⲟⲟⲩ`
28800	abraham	orig_group	ⲉⲃⲟⲗ
28801	abraham	orig_group	ϩⲓⲧ︤ⲙ︥ⲡⲛⲟⲩⲧⲉ
28802	abraham	orig_group	·
28803	abraham	orig_group	ⲉⲩⲛⲁϣⲱⲡⲉ
28804	abraham	orig_group	ⲉⲩⲧϭⲁⲓ̈ⲏⲩ`
28805	abraham	orig_group	ⲛ̄ⲟⲩⲏⲣ
28806	abraham	orig_group	·
28807	abraham	orig_group	ϫⲉⲁⲩⲥⲟⲧⲡ︤ⲥ︥
28808	abraham	orig_group	ⲛⲁⲩ
28809	abraham	orig_group	ⲉⲧⲣⲉⲩϣⲱⲡⲉ
28810	abraham	orig_group	ⲛ̄ⲁϭⲣⲏⲛ
28811	abraham	orig_group	ⲁⲩⲱ
28812	abraham	orig_group	ⲛ̄
28813	abraham	orig_group	ⲭⲏⲣⲁ
28814	abraham	orig_group	·
28815	abraham	orig_group	Ⲛⲁϣⲱⲟⲩ
28816	abraham	orig_group	ⲅⲁⲣ
28817	abraham	orig_group	ϫⲓⲛⲛ̄ϣⲟⲣ︤ⲡ︥
28818	abraham	orig_group	ϣⲁϩⲣⲁⲓ̈
28819	abraham	orig_group	ⲉⲧⲉⲛⲟⲩ`
28820	abraham	orig_group	ⲛ̄ϭⲓϩⲉⲛⲉⲓⲟⲧⲉ`
28821	abraham	orig_group	ⲉⲁⲡⲛⲟⲩⲧⲉ`
28822	abraham	orig_group	ⲥⲟϣϥⲟⲩ
28823	abraham	orig_group	·
28824	abraham	orig_group	ⲉⲓⲧⲉ
28825	abraham	orig_group	ϩⲟⲟⲩⲧ`
28826	abraham	orig_group	·
28827	abraham	orig_group	ⲉⲓⲧⲉ
28828	abraham	orig_group	ⲥϩⲓⲙⲉ`
28829	abraham	orig_group	·
28830	abraham	orig_group	ϫⲉⲙ̄ⲡⲟⲩⲱϣ`
28831	abraham	orig_group	ⲉϣ︤ⲡ︥ϩⲓⲥⲉ`
28832	abraham	orig_group	ⲙ︤ⲛ︥ϩⲉⲛⲕⲟⲟⲩⲉ`
28833	abraham	orig_group	ⲉⲧⲣⲉⲩϣⲱⲡⲉ
28834	abraham	orig_group	ⲛⲁⲩ
28835	abraham	orig_group	ⲉϩⲉⲛϣⲏⲣⲉ`
28836	abraham	orig_group	ⲙ︤ⲛ︥ϩⲉⲛϣⲉⲉⲣⲉ`
28837	abraham	orig_group	·
28838	abraham	orig_group	ⲉⲃⲟⲗ
