0	NULL	annotation	Caroline Schroeder, Amir Zeldes
205	NULL	document_cts_urn	urn:cts:copticLit:nt.mark.sahidica:7
205	NULL	metadata	Caroline T. Schroeder
205	NULL	version_date	16 April 2015
205	NULL	version_n	1.0.1
206	NULL	book	Mark
206	NULL	chapter	8
206	NULL	cid	41N 8
206	NULL	cname	Mark 8
206	NULL	document_cts_urn	urn:cts:copticLit:nt.mark.sahidica:8
206	NULL	metadata	Caroline T. Schroeder
206	NULL	version_date	16 April 2015
206	NULL	version_n	1.0.1
207	NULL	book	Mark
207	NULL	chapter	9
207	NULL	cid	41N 9
207	NULL	cname	Mark 9
207	NULL	document_cts_urn	urn:cts:copticLit:nt.mark.sahidica:9
207	NULL	metadata	Caroline T. Schroeder
207	NULL	version_date	16 April 2015
207	NULL	version_n	1.0.1
209	NULL	book	Matthew
209	NULL	chapter	1
209	NULL	cid	40N 1
209	NULL	cname	Matthew 1
209	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:1
209	NULL	metadata	Caroline T. Schroeder
209	NULL	version_date	16 April 2015
209	NULL	version_n	1.0.1
210	NULL	book	Matthew
210	NULL	chapter	10
210	NULL	cid	40N 10
210	NULL	cname	Matthew 10
210	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:10
210	NULL	metadata	Caroline T. Schroeder
210	NULL	version_date	16 April 2015
210	NULL	version_n	1.0.1
211	NULL	book	Matthew
211	NULL	chapter	11
211	NULL	cid	40N 11
211	NULL	cname	Matthew 11
211	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:11
211	NULL	metadata	Caroline T. Schroeder
211	NULL	version_date	16 April 2015
211	NULL	version_n	1.0.1
212	NULL	book	Matthew
212	NULL	chapter	12
212	NULL	cid	40N 12
212	NULL	cname	Matthew 12
212	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:12
212	NULL	metadata	Caroline T. Schroeder
212	NULL	version_date	16 April 2015
212	NULL	version_n	1.0.1
213	NULL	book	Matthew
213	NULL	chapter	13
213	NULL	cid	40N 13
213	NULL	cname	Matthew 13
213	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:13
213	NULL	metadata	Caroline T. Schroeder
213	NULL	version_date	16 April 2015
213	NULL	version_n	1.0.1
214	NULL	book	Matthew
214	NULL	chapter	14
214	NULL	cid	40N 14
214	NULL	cname	Matthew 14
214	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:14
214	NULL	metadata	Caroline T. Schroeder
214	NULL	version_date	16 April 2015
214	NULL	version_n	1.0.1
215	NULL	book	Matthew
215	NULL	chapter	15
215	NULL	cid	40N 15
215	NULL	cname	Matthew 15
215	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:15
215	NULL	metadata	Caroline T. Schroeder
215	NULL	version_date	16 April 2015
215	NULL	version_n	1.0.1
216	NULL	book	Matthew
216	NULL	chapter	16
216	NULL	cid	40N 16
216	NULL	cname	Matthew 16
216	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:16
216	NULL	metadata	Caroline T. Schroeder
216	NULL	version_date	16 April 2015
216	NULL	version_n	1.0.1
217	NULL	book	Matthew
217	NULL	chapter	17
217	NULL	cid	40N 17
217	NULL	cname	Matthew 17
217	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:17
217	NULL	metadata	Caroline T. Schroeder
217	NULL	version_date	16 April 2015
217	NULL	version_n	1.0.1
218	NULL	book	Matthew
218	NULL	chapter	18
218	NULL	cid	40N 18
218	NULL	cname	Matthew 18
218	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:18
218	NULL	metadata	Caroline T. Schroeder
218	NULL	version_date	16 April 2015
218	NULL	version_n	1.0.1
219	NULL	book	Matthew
219	NULL	chapter	19
219	NULL	cid	40N 19
219	NULL	cname	Matthew 19
219	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:19
219	NULL	metadata	Caroline T. Schroeder
219	NULL	version_date	16 April 2015
219	NULL	version_n	1.0.1
220	NULL	book	Matthew
220	NULL	chapter	2
220	NULL	cid	40N 2
220	NULL	cname	Matthew 2
220	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:2
220	NULL	metadata	Caroline T. Schroeder
220	NULL	version_date	16 April 2015
220	NULL	version_n	1.0.1
221	NULL	book	Matthew
221	NULL	chapter	20
221	NULL	cid	40N 20
221	NULL	cname	Matthew 20
221	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:20
221	NULL	metadata	Caroline T. Schroeder
221	NULL	version_date	16 April 2015
221	NULL	version_n	1.0.1
222	NULL	book	Matthew
222	NULL	chapter	21
222	NULL	cid	40N 21
222	NULL	cname	Matthew 21
222	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:21
222	NULL	metadata	Caroline T. Schroeder
222	NULL	version_date	16 April 2015
222	NULL	version_n	1.0.1
223	NULL	book	Matthew
223	NULL	chapter	22
223	NULL	cid	40N 22
223	NULL	cname	Matthew 22
223	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:22
223	NULL	metadata	Caroline T. Schroeder
223	NULL	version_date	16 April 2015
223	NULL	version_n	1.0.1
224	NULL	book	Matthew
224	NULL	chapter	23
224	NULL	cid	40N 23
224	NULL	cname	Matthew 23
224	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:23
224	NULL	metadata	Caroline T. Schroeder
224	NULL	version_date	16 April 2015
224	NULL	version_n	1.0.1
225	NULL	book	Matthew
225	NULL	chapter	24
225	NULL	cid	40N 24
225	NULL	cname	Matthew 24
225	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:24
225	NULL	metadata	Caroline T. Schroeder
225	NULL	version_date	16 April 2015
225	NULL	version_n	1.0.1
226	NULL	book	Matthew
226	NULL	chapter	25
226	NULL	cid	40N 25
226	NULL	cname	Matthew 25
226	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:25
226	NULL	metadata	Caroline T. Schroeder
226	NULL	version_date	16 April 2015
226	NULL	version_n	1.0.1
227	NULL	book	Matthew
227	NULL	chapter	26
227	NULL	cid	40N 26
227	NULL	cname	Matthew 26
227	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:26
227	NULL	metadata	Caroline T. Schroeder
227	NULL	version_date	16 April 2015
227	NULL	version_n	1.0.1
228	NULL	book	Matthew
228	NULL	chapter	27
228	NULL	cid	40N 27
228	NULL	cname	Matthew 27
228	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:27
228	NULL	metadata	Caroline T. Schroeder
228	NULL	version_date	16 April 2015
228	NULL	version_n	1.0.1
229	NULL	book	Matthew
229	NULL	chapter	28
229	NULL	cid	40N 28
229	NULL	cname	Matthew 28
229	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:28
229	NULL	metadata	Caroline T. Schroeder
229	NULL	version_date	16 April 2015
229	NULL	version_n	1.0.1
230	NULL	book	Matthew
230	NULL	chapter	3
230	NULL	cid	40N 3
230	NULL	cname	Matthew 3
230	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:3
230	NULL	metadata	Caroline T. Schroeder
230	NULL	version_date	16 April 2015
230	NULL	version_n	1.0.1
231	NULL	book	Matthew
231	NULL	chapter	4
231	NULL	cid	40N 4
231	NULL	cname	Matthew 4
231	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:4
231	NULL	metadata	Caroline T. Schroeder
231	NULL	version_date	16 April 2015
231	NULL	version_n	1.0.1
232	NULL	book	Matthew
232	NULL	chapter	5
232	NULL	cid	40N 5
232	NULL	cname	Matthew 5
232	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:5
232	NULL	metadata	Caroline T. Schroeder
232	NULL	version_date	16 April 2015
232	NULL	version_n	1.0.1
233	NULL	book	Matthew
233	NULL	chapter	6
233	NULL	cid	40N 6
233	NULL	cname	Matthew 6
233	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:6
233	NULL	metadata	Caroline T. Schroeder
233	NULL	version_date	16 April 2015
233	NULL	version_n	1.0.1
234	NULL	book	Matthew
234	NULL	chapter	7
234	NULL	cid	40N 7
234	NULL	cname	Matthew 7
234	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:7
234	NULL	metadata	Caroline T. Schroeder
234	NULL	version_date	16 April 2015
234	NULL	version_n	1.0.1
235	NULL	book	Matthew
235	NULL	chapter	8
235	NULL	cid	40N 8
235	NULL	cname	Matthew 8
235	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:8
235	NULL	metadata	Caroline T. Schroeder
235	NULL	version_date	16 April 2015
235	NULL	version_n	1.0.1
236	NULL	book	Matthew
236	NULL	chapter	9
236	NULL	cid	40N 9
236	NULL	cname	Matthew 9
236	NULL	document_cts_urn	urn:cts:copticLit:nt.matt.sahidica:9
236	NULL	metadata	Caroline T. Schroeder
236	NULL	version_date	16 April 2015
236	NULL	version_n	1.0.1
238	NULL	book	Philemon
238	NULL	chapter	1
238	NULL	cid	57N 1
238	NULL	cname	Philemon 1
238	NULL	document_cts_urn	urn:cts:copticLit:nt.phlm.sahidica:1
238	NULL	metadata	Caroline T. Schroeder
238	NULL	version_date	16 April 2015
238	NULL	version_n	1.0.1
240	NULL	book	Philippians
240	NULL	chapter	1
240	NULL	cid	50N 1
240	NULL	cname	Philippians 1
240	NULL	document_cts_urn	urn:cts:copticLit:nt.phil.sahidica:1
240	NULL	metadata	Caroline T. Schroeder
240	NULL	version_date	16 April 2015
240	NULL	version_n	1.0.1
241	NULL	book	Philippians
241	NULL	chapter	2
241	NULL	cid	50N 2
241	NULL	cname	Philippians 2
241	NULL	document_cts_urn	urn:cts:copticLit:nt.phil.sahidica:2
241	NULL	metadata	Caroline T. Schroeder
241	NULL	version_date	16 April 2015
241	NULL	version_n	1.0.1
242	NULL	book	Philippians
242	NULL	chapter	3
242	NULL	cid	50N 3
242	NULL	cname	Philippians 3
242	NULL	document_cts_urn	urn:cts:copticLit:nt.phil.sahidica:3
242	NULL	metadata	Caroline T. Schroeder
242	NULL	version_date	16 April 2015
242	NULL	version_n	1.0.1
243	NULL	book	Philippians
243	NULL	chapter	4
243	NULL	cid	50N 4
243	NULL	cname	Philippians 4
243	NULL	document_cts_urn	urn:cts:copticLit:nt.phil.sahidica:4
243	NULL	metadata	Caroline T. Schroeder
243	NULL	version_date	16 April 2015
243	NULL	version_n	1.0.1
245	NULL	book	Revelation
245	NULL	chapter	1
245	NULL	cid	66N 1
245	NULL	cname	Revelation 1
245	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:1
245	NULL	metadata	Caroline T. Schroeder
245	NULL	version_date	16 April 2015
245	NULL	version_n	1.0.1
246	NULL	book	Revelation
246	NULL	chapter	10
246	NULL	cid	66N 10
246	NULL	cname	Revelation 10
246	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:10
246	NULL	metadata	Caroline T. Schroeder
246	NULL	version_date	16 April 2015
246	NULL	version_n	1.0.1
247	NULL	book	Revelation
247	NULL	chapter	11
247	NULL	cid	66N 11
247	NULL	cname	Revelation 11
247	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:11
247	NULL	metadata	Caroline T. Schroeder
247	NULL	version_date	16 April 2015
247	NULL	version_n	1.0.1
248	NULL	book	Revelation
248	NULL	chapter	12
248	NULL	cid	66N 12
248	NULL	cname	Revelation 12
248	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:12
248	NULL	metadata	Caroline T. Schroeder
248	NULL	version_date	16 April 2015
248	NULL	version_n	1.0.1
249	NULL	book	Revelation
249	NULL	chapter	13
249	NULL	cid	66N 13
249	NULL	cname	Revelation 13
249	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:13
249	NULL	metadata	Caroline T. Schroeder
249	NULL	version_date	16 April 2015
249	NULL	version_n	1.0.1
250	NULL	book	Revelation
250	NULL	chapter	14
250	NULL	cid	66N 14
250	NULL	cname	Revelation 14
250	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:14
250	NULL	metadata	Caroline T. Schroeder
250	NULL	version_date	16 April 2015
250	NULL	version_n	1.0.1
251	NULL	book	Revelation
251	NULL	chapter	15
251	NULL	cid	66N 15
251	NULL	cname	Revelation 15
251	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:15
251	NULL	metadata	Caroline T. Schroeder
251	NULL	version_date	16 April 2015
251	NULL	version_n	1.0.1
252	NULL	book	Revelation
252	NULL	chapter	16
252	NULL	cid	66N 16
252	NULL	cname	Revelation 16
252	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:16
252	NULL	metadata	Caroline T. Schroeder
252	NULL	version_date	16 April 2015
252	NULL	version_n	1.0.1
253	NULL	book	Revelation
253	NULL	chapter	17
253	NULL	cid	66N 17
253	NULL	cname	Revelation 17
253	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:17
253	NULL	metadata	Caroline T. Schroeder
253	NULL	version_date	16 April 2015
253	NULL	version_n	1.0.1
254	NULL	book	Revelation
254	NULL	chapter	18
254	NULL	cid	66N 18
254	NULL	cname	Revelation 18
254	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:18
254	NULL	metadata	Caroline T. Schroeder
254	NULL	version_date	16 April 2015
254	NULL	version_n	1.0.1
255	NULL	book	Revelation
255	NULL	chapter	19
255	NULL	cid	66N 19
255	NULL	cname	Revelation 19
255	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:19
255	NULL	metadata	Caroline T. Schroeder
255	NULL	version_date	16 April 2015
255	NULL	version_n	1.0.1
256	NULL	book	Revelation
256	NULL	chapter	2
256	NULL	cid	66N 2
256	NULL	cname	Revelation 2
256	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:2
256	NULL	metadata	Caroline T. Schroeder
256	NULL	version_date	16 April 2015
256	NULL	version_n	1.0.1
257	NULL	book	Revelation
257	NULL	chapter	20
257	NULL	cid	66N 20
257	NULL	cname	Revelation 20
257	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:20
257	NULL	metadata	Caroline T. Schroeder
257	NULL	version_date	16 April 2015
257	NULL	version_n	1.0.1
258	NULL	book	Revelation
258	NULL	chapter	21
258	NULL	cid	66N 21
258	NULL	cname	Revelation 21
258	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:21
258	NULL	metadata	Caroline T. Schroeder
258	NULL	version_date	16 April 2015
258	NULL	version_n	1.0.1
259	NULL	book	Revelation
259	NULL	chapter	22
259	NULL	cid	66N 22
259	NULL	cname	Revelation 22
259	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:22
259	NULL	metadata	Caroline T. Schroeder
259	NULL	version_date	16 April 2015
259	NULL	version_n	1.0.1
260	NULL	book	Revelation
260	NULL	chapter	3
260	NULL	cid	66N 3
260	NULL	cname	Revelation 3
260	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:3
260	NULL	metadata	Caroline T. Schroeder
260	NULL	version_date	16 April 2015
260	NULL	version_n	1.0.1
261	NULL	book	Revelation
261	NULL	chapter	4
261	NULL	cid	66N 4
261	NULL	cname	Revelation 4
261	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:4
261	NULL	metadata	Caroline T. Schroeder
261	NULL	version_date	16 April 2015
261	NULL	version_n	1.0.1
262	NULL	book	Revelation
262	NULL	chapter	5
262	NULL	cid	66N 5
262	NULL	cname	Revelation 5
262	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:5
262	NULL	metadata	Caroline T. Schroeder
262	NULL	version_date	16 April 2015
262	NULL	version_n	1.0.1
263	NULL	book	Revelation
263	NULL	chapter	6
263	NULL	cid	66N 6
263	NULL	cname	Revelation 6
263	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:6
263	NULL	metadata	Caroline T. Schroeder
263	NULL	version_date	16 April 2015
263	NULL	version_n	1.0.1
264	NULL	book	Revelation
264	NULL	chapter	7
264	NULL	cid	66N 7
264	NULL	cname	Revelation 7
264	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:7
264	NULL	metadata	Caroline T. Schroeder
264	NULL	version_date	16 April 2015
264	NULL	version_n	1.0.1
265	NULL	book	Revelation
265	NULL	chapter	8
265	NULL	cid	66N 8
265	NULL	cname	Revelation 8
265	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:8
265	NULL	metadata	Caroline T. Schroeder
265	NULL	version_date	16 April 2015
265	NULL	version_n	1.0.1
266	NULL	book	Revelation
266	NULL	chapter	9
266	NULL	cid	66N 9
266	NULL	cname	Revelation 9
266	NULL	document_cts_urn	urn:cts:copticLit:nt.rev.sahidica:9
266	NULL	metadata	Caroline T. Schroeder
266	NULL	version_date	16 April 2015
266	NULL	version_n	1.0.1
268	NULL	book	Romans
268	NULL	chapter	1
268	NULL	cid	45N 1
268	NULL	cname	Romans 1
268	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:1
268	NULL	metadata	Caroline T. Schroeder
268	NULL	version_date	16 April 2015
268	NULL	version_n	1.0.1
269	NULL	book	Romans
269	NULL	chapter	10
269	NULL	cid	45N 10
269	NULL	cname	Romans 10
269	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:10
269	NULL	metadata	Caroline T. Schroeder
269	NULL	version_date	16 April 2015
269	NULL	version_n	1.0.1
270	NULL	book	Romans
270	NULL	chapter	11
270	NULL	cid	45N 11
270	NULL	cname	Romans 11
270	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:11
270	NULL	metadata	Caroline T. Schroeder
270	NULL	version_date	16 April 2015
270	NULL	version_n	1.0.1
271	NULL	book	Romans
271	NULL	chapter	12
271	NULL	cid	45N 12
271	NULL	cname	Romans 12
271	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:12
271	NULL	metadata	Caroline T. Schroeder
271	NULL	version_date	16 April 2015
271	NULL	version_n	1.0.1
272	NULL	book	Romans
272	NULL	chapter	13
272	NULL	cid	45N 13
272	NULL	cname	Romans 13
272	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:13
272	NULL	metadata	Caroline T. Schroeder
272	NULL	version_date	16 April 2015
272	NULL	version_n	1.0.1
273	NULL	book	Romans
273	NULL	chapter	14
273	NULL	cid	45N 14
273	NULL	cname	Romans 14
273	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:14
273	NULL	metadata	Caroline T. Schroeder
273	NULL	version_date	16 April 2015
273	NULL	version_n	1.0.1
274	NULL	book	Romans
274	NULL	chapter	15
274	NULL	cid	45N 15
274	NULL	cname	Romans 15
274	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:15
274	NULL	metadata	Caroline T. Schroeder
274	NULL	version_date	16 April 2015
274	NULL	version_n	1.0.1
275	NULL	book	Romans
275	NULL	chapter	16
275	NULL	cid	45N 16
275	NULL	cname	Romans 16
275	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:16
275	NULL	metadata	Caroline T. Schroeder
275	NULL	version_date	16 April 2015
275	NULL	version_n	1.0.1
276	NULL	book	Romans
276	NULL	chapter	2
276	NULL	cid	45N 2
276	NULL	cname	Romans 2
276	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:2
276	NULL	metadata	Caroline T. Schroeder
276	NULL	version_date	16 April 2015
276	NULL	version_n	1.0.1
277	NULL	book	Romans
277	NULL	chapter	3
277	NULL	cid	45N 3
277	NULL	cname	Romans 3
277	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:3
277	NULL	metadata	Caroline T. Schroeder
277	NULL	version_date	16 April 2015
277	NULL	version_n	1.0.1
278	NULL	book	Romans
278	NULL	chapter	4
278	NULL	cid	45N 4
278	NULL	cname	Romans 4
278	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:4
278	NULL	metadata	Caroline T. Schroeder
278	NULL	version_date	16 April 2015
278	NULL	version_n	1.0.1
279	NULL	book	Romans
279	NULL	chapter	5
279	NULL	cid	45N 5
279	NULL	cname	Romans 5
279	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:5
279	NULL	metadata	Caroline T. Schroeder
279	NULL	version_date	16 April 2015
279	NULL	version_n	1.0.1
280	NULL	book	Romans
280	NULL	chapter	6
280	NULL	cid	45N 6
280	NULL	cname	Romans 6
280	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:6
280	NULL	metadata	Caroline T. Schroeder
280	NULL	version_date	16 April 2015
280	NULL	version_n	1.0.1
281	NULL	book	Romans
281	NULL	chapter	7
281	NULL	cid	45N 7
281	NULL	cname	Romans 7
281	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:7
281	NULL	metadata	Caroline T. Schroeder
281	NULL	version_date	16 April 2015
281	NULL	version_n	1.0.1
282	NULL	book	Romans
282	NULL	chapter	8
282	NULL	cid	45N 8
282	NULL	cname	Romans 8
282	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:8
282	NULL	metadata	Caroline T. Schroeder
282	NULL	version_date	16 April 2015
282	NULL	version_n	1.0.1
283	NULL	book	Romans
283	NULL	chapter	9
283	NULL	cid	45N 9
283	NULL	cname	Romans 9
283	NULL	document_cts_urn	urn:cts:copticLit:nt.rom.sahidica:9
283	NULL	metadata	Caroline T. Schroeder
283	NULL	version_date	16 April 2015
283	NULL	version_n	1.0.1
285	NULL	book	Titus
285	NULL	chapter	1
285	NULL	cid	56N 1
285	NULL	cname	Titus 1
285	NULL	document_cts_urn	urn:cts:copticLit:nt.titus.sahidica:1
285	NULL	metadata	Caroline T. Schroeder
285	NULL	version_date	16 April 2015
285	NULL	version_n	1.0.1
286	NULL	book	Titus
286	NULL	chapter	2
286	NULL	cid	56N 2
286	NULL	cname	Titus 2
286	NULL	document_cts_urn	urn:cts:copticLit:nt.titus.sahidica:2
286	NULL	metadata	Caroline T. Schroeder
286	NULL	version_date	16 April 2015
286	NULL	version_n	1.0.1
287	NULL	book	Titus
287	NULL	chapter	3
287	NULL	cid	56N 3
287	NULL	cname	Titus 3
287	NULL	document_cts_urn	urn:cts:copticLit:nt.titus.sahidica:3
287	NULL	metadata	Caroline T. Schroeder
287	NULL	version_date	16 April 2015
287	NULL	version_n	1.0.1
